ID,m00,m10,m01,cx,cy,mu20,mu02,mu11,Circularity,IsCircleLike
916,1.0000,527.0000,159.0000,527.0000,159.0000,0.0000,0.0000,0.0000,0.0000,NO
917,1.0000,533.0000,159.0000,533.0000,159.0000,0.0000,0.0000,0.0000,0.0000,NO
918,10.0000,5546.0000,1614.0000,554.6000,161.4000,14.4000,18.4000,13.6000,0.4852,NO
919,1.0000,858.0000,159.0000,858.0000,159.0000,0.0000,0.0000,0.0000,0.0000,NO
920,1.0000,877.0000,159.0000,877.0000,159.0000,0.0000,0.0000,0.0000,0.0000,NO
921,1.0000,894.0000,159.0000,894.0000,159.0000,0.0000,0.0000,0.0000,0.0000,NO
922,97.0000,24183.0000,15938.0000,249.3093,164.3093,914.7216,636.7216,-96.2784,0.9652,YES
923,127.0000,71017.0000,22018.0000,559.1890,173.3701,4209.4646,6093.6063,4580.1181,0.2491,NO
924,1.0000,551.0000,160.0000,551.0000,160.0000,0.0000,0.0000,0.0000,0.0000,NO
925,1.0000,556.0000,160.0000,556.0000,160.0000,0.0000,0.0000,0.0000,0.0000,NO
926,1.0000,631.0000,160.0000,631.0000,160.0000,0.0000,0.0000,0.0000,0.0000,NO
927,1.0000,844.0000,160.0000,844.0000,160.0000,0.0000,0.0000,0.0000,0.0000,NO
928,2.0000,1751.0000,320.0000,875.5000,160.0000,0.5000,0.0000,0.0000,1.2732,NO
929,1.0000,469.0000,161.0000,469.0000,161.0000,0.0000,0.0000,0.0000,0.0000,NO
930,7.0000,3341.0000,1139.0000,477.2857,162.7143,7.4286,7.4286,6.5714,0.5249,NO
931,4.0000,2066.0000,646.0000,516.5000,161.5000,1.0000,1.0000,0.0000,1.2732,NO
932,1.0000,543.0000,161.0000,543.0000,161.0000,0.0000,0.0000,0.0000,0.0000,NO
933,1.0000,783.0000,161.0000,783.0000,161.0000,0.0000,0.0000,0.0000,0.0000,NO
934,1.0000,836.0000,161.0000,836.0000,161.0000,0.0000,0.0000,0.0000,0.0000,NO
935,2.0000,1745.0000,322.0000,872.5000,161.0000,0.5000,0.0000,0.0000,1.2732,NO
936,6.0000,2824.0000,983.0000,470.6667,163.8333,1.3333,10.8333,2.6667,0.4709,NO
937,1.0000,480.0000,162.0000,480.0000,162.0000,0.0000,0.0000,0.0000,0.0000,NO
938,1.0000,523.0000,162.0000,523.0000,162.0000,0.0000,0.0000,0.0000,0.0000,NO
939,6.0000,3204.0000,977.0000,534.0000,162.8333,4.0000,2.8333,2.0000,0.8385,NO
940,10.0000,5386.0000,1647.0000,538.6000,164.7000,2.4000,32.1000,4.8000,0.4613,NO
941,42.0000,22891.0000,7044.0000,545.0238,167.7143,128.9762,482.5714,72.2857,0.4591,NO
942,1.0000,745.0000,162.0000,745.0000,162.0000,0.0000,0.0000,0.0000,0.0000,NO
943,1.0000,770.0000,162.0000,770.0000,162.0000,0.0000,0.0000,0.0000,0.0000,NO
944,1.0000,779.0000,162.0000,779.0000,162.0000,0.0000,0.0000,0.0000,0.0000,NO
945,1.0000,782.0000,162.0000,782.0000,162.0000,0.0000,0.0000,0.0000,0.0000,NO
946,8.0000,6764.0000,1312.0000,845.5000,164.0000,10.0000,12.0000,-10.0000,0.4630,NO
947,1.0000,871.0000,162.0000,871.0000,162.0000,0.0000,0.0000,0.0000,0.0000,NO
948,1.0000,520.0000,163.0000,520.0000,163.0000,0.0000,0.0000,0.0000,0.0000,NO
949,1.0000,525.0000,163.0000,525.0000,163.0000,0.0000,0.0000,0.0000,0.0000,NO
950,1.0000,531.0000,163.0000,531.0000,163.0000,0.0000,0.0000,0.0000,0.0000,NO
951,1.0000,681.0000,163.0000,681.0000,163.0000,0.0000,0.0000,0.0000,0.0000,NO
952,1.0000,747.0000,163.0000,747.0000,163.0000,0.0000,0.0000,0.0000,0.0000,NO
953,3.0000,2287.0000,490.0000,762.3333,163.3333,0.6667,0.6667,-0.3333,1.0743,NO
954,1.0000,769.0000,163.0000,769.0000,163.0000,0.0000,0.0000,0.0000,0.0000,NO
955,2.0000,1656.0000,327.0000,828.0000,163.5000,0.0000,0.5000,0.0000,1.2732,NO
956,1.0000,869.0000,163.0000,869.0000,163.0000,0.0000,0.0000,0.0000,0.0000,NO
957,222.0000,1456.0000,38413.0000,6.5586,173.0315,4324.7387,4302.7793,950.0901,0.9092,YES
958,5.0000,2408.0000,827.0000,481.6000,165.4000,1.2000,5.2000,1.8000,0.6217,NO
959,1.0000,489.0000,164.0000,489.0000,164.0000,0.0000,0.0000,0.0000,0.0000,NO
960,1.0000,514.0000,164.0000,514.0000,164.0000,0.0000,0.0000,0.0000,0.0000,NO
961,1.0000,521.0000,164.0000,521.0000,164.0000,0.0000,0.0000,0.0000,0.0000,NO
962,4.0000,2718.0000,660.0000,679.5000,165.0000,1.0000,2.0000,-1.0000,0.8488,NO
963,1.0000,742.0000,164.0000,742.0000,164.0000,0.0000,0.0000,0.0000,0.0000,NO
964,2.0000,1492.0000,329.0000,746.0000,164.5000,0.0000,0.5000,0.0000,1.2732,NO
965,1.0000,781.0000,164.0000,781.0000,164.0000,0.0000,0.0000,0.0000,0.0000,NO
966,1.0000,866.0000,164.0000,866.0000,164.0000,0.0000,0.0000,0.0000,0.0000,NO
967,1.0000,898.0000,164.0000,898.0000,164.0000,0.0000,0.0000,0.0000,0.0000,NO
968,4.0000,2088.0000,666.0000,522.0000,166.5000,0.0000,5.0000,0.0000,0.5093,NO
969,63.0000,34146.0000,11059.0000,542.0000,175.5397,1070.0000,1503.6508,1103.0000,0.2454,NO
970,6.0000,4445.0000,997.0000,740.8333,166.1667,2.8333,2.8333,-0.8333,1.0111,NO
971,1.0000,761.0000,165.0000,761.0000,165.0000,0.0000,0.0000,0.0000,0.0000,NO
972,1.0000,833.0000,165.0000,833.0000,165.0000,0.0000,0.0000,0.0000,0.0000,NO
973,1.0000,896.0000,165.0000,896.0000,165.0000,0.0000,0.0000,0.0000,0.0000,NO
974,1.0000,900.0000,165.0000,900.0000,165.0000,0.0000,0.0000,0.0000,0.0000,NO
975,1.0000,513.0000,166.0000,513.0000,166.0000,0.0000,0.0000,0.0000,0.0000,NO
976,1.0000,529.0000,166.0000,529.0000,166.0000,0.0000,0.0000,0.0000,0.0000,NO
977,3.0000,1702.0000,499.0000,567.3333,166.3333,0.6667,0.6667,-0.3333,1.0743,NO
978,1.0000,724.0000,166.0000,724.0000,166.0000,0.0000,0.0000,0.0000,0.0000,NO
979,1.0000,760.0000,166.0000,760.0000,166.0000,0.0000,0.0000,0.0000,0.0000,NO
980,1.0000,769.0000,166.0000,769.0000,166.0000,0.0000,0.0000,0.0000,0.0000,NO
981,1.0000,834.0000,166.0000,834.0000,166.0000,0.0000,0.0000,0.0000,0.0000,NO
982,1.0000,468.0000,167.0000,468.0000,167.0000,0.0000,0.0000,0.0000,0.0000,NO
983,4.0000,2058.0000,672.0000,514.5000,168.0000,1.0000,2.0000,-1.0000,0.8488,NO
984,1.0000,561.0000,167.0000,561.0000,167.0000,0.0000,0.0000,0.0000,0.0000,NO
985,1.0000,759.0000,167.0000,759.0000,167.0000,0.0000,0.0000,0.0000,0.0000,NO
986,1.0000,762.0000,167.0000,762.0000,167.0000,0.0000,0.0000,0.0000,0.0000,NO
987,1.0000,768.0000,167.0000,768.0000,167.0000,0.0000,0.0000,0.0000,0.0000,NO
988,3.0000,2491.0000,503.0000,830.3333,167.6667,0.6667,0.6667,0.3333,1.0743,NO
989,2.0000,1665.0000,334.0000,832.5000,167.0000,0.5000,0.0000,0.0000,1.2732,NO
990,17.0000,14277.0000,2909.0000,839.8235,171.1176,88.4706,91.7647,-85.6471,0.2552,NO
991,1.0000,854.0000,167.0000,854.0000,167.0000,0.0000,0.0000,0.0000,0.0000,NO
992,1.0000,472.0000,168.0000,472.0000,168.0000,0.0000,0.0000,0.0000,0.0000,NO
993,1.0000,478.0000,168.0000,478.0000,168.0000,0.0000,0.0000,0.0000,0.0000,NO
994,1.0000,508.0000,168.0000,508.0000,168.0000,0.0000,0.0000,0.0000,0.0000,NO
995,1.0000,527.0000,168.0000,527.0000,168.0000,0.0000,0.0000,0.0000,0.0000,NO
996,3.0000,1686.0000,507.0000,562.0000,169.0000,0.0000,2.0000,0.0000,0.7162,NO
997,14.0000,7982.0000,2391.0000,570.1429,170.7857,53.7143,38.3571,39.4286,0.3388,NO
998,1.0000,592.0000,168.0000,592.0000,168.0000,0.0000,0.0000,0.0000,0.0000,NO
999,2.0000,1515.0000,336.0000,757.5000,168.0000,0.5000,0.0000,0.0000,1.2732,NO
1000,1.0000,763.0000,168.0000,763.0000,168.0000,0.0000,0.0000,0.0000,0.0000,NO
1001,42.0000,34779.0000,7264.0000,828.0714,172.9524,812.7857,337.9048,-492.8571,0.2440,NO
1002,1.0000,852.0000,168.0000,852.0000,168.0000,0.0000,0.0000,0.0000,0.0000,NO
1003,77.0000,40772.0000,13517.0000,529.5065,175.5455,1591.2468,589.0909,272.7273,0.4328,NO
1004,1.0000,540.0000,169.0000,540.0000,169.0000,0.0000,0.0000,0.0000,0.0000,NO
1005,5.0000,2741.0000,849.0000,548.2000,169.8000,2.8000,2.8000,2.2000,0.7105,NO
1006,1.0000,638.0000,169.0000,638.0000,169.0000,0.0000,0.0000,0.0000,0.0000,NO
1007,635.0000,470946.0000,120556.0000,741.6472,189.8520,119494.9827,85148.0850,-71209.1591,0.3136,NO
1008,1.0000,829.0000,169.0000,829.0000,169.0000,0.0000,0.0000,0.0000,0.0000,NO
1009,2.0000,493.0000,340.0000,246.5000,170.0000,0.5000,0.0000,0.0000,1.2732,NO
1010,5.0000,2557.0000,856.0000,511.4000,171.2000,1.2000,2.8000,0.6000,0.9947,NO
1011,5.0000,2593.0000,857.0000,518.6000,171.4000,1.2000,5.2000,1.8000,0.6217,NO
1012,2.0000,1046.0000,341.0000,523.0000,170.5000,0.0000,0.5000,0.0000,1.2732,NO
1013,2.0000,1070.0000,341.0000,535.0000,170.5000,0.0000,0.5000,0.0000,1.2732,NO
1014,4.0000,2166.0000,684.0000,541.5000,171.0000,1.0000,2.0000,1.0000,0.8488,NO
1015,2.0000,1282.0000,341.0000,641.0000,170.5000,0.0000,0.5000,0.0000,1.2732,NO
1016,5.0000,3236.0000,857.0000,647.2000,171.4000,0.8000,5.2000,-0.4000,0.6631,NO
1017,2.0000,1299.0000,340.0000,649.5000,170.0000,0.5000,0.0000,0.0000,1.2732,NO
1018,1.0000,764.0000,170.0000,764.0000,170.0000,0.0000,0.0000,0.0000,0.0000,NO
1019,1.0000,772.0000,170.0000,772.0000,170.0000,0.0000,0.0000,0.0000,0.0000,NO
1020,1.0000,780.0000,170.0000,780.0000,170.0000,0.0000,0.0000,0.0000,0.0000,NO
1021,2.0000,1799.0000,340.0000,899.5000,170.0000,0.5000,0.0000,0.0000,1.2732,NO
1022,4.0000,1512.0000,686.0000,378.0000,171.5000,2.0000,1.0000,1.0000,0.8488,NO
1023,1.0000,493.0000,171.0000,493.0000,171.0000,0.0000,0.0000,0.0000,0.0000,NO
1024,2.0000,1010.0000,343.0000,505.0000,171.5000,0.0000,0.5000,0.0000,1.2732,NO
1025,2.0000,1103.0000,342.0000,551.5000,171.0000,0.5000,0.0000,0.0000,1.2732,NO
1026,1.0000,566.0000,171.0000,566.0000,171.0000,0.0000,0.0000,0.0000,0.0000,NO
1027,1.0000,636.0000,171.0000,636.0000,171.0000,0.0000,0.0000,0.0000,0.0000,NO
1028,1.0000,651.0000,171.0000,651.0000,171.0000,0.0000,0.0000,0.0000,0.0000,NO
1029,1.0000,767.0000,171.0000,767.0000,171.0000,0.0000,0.0000,0.0000,0.0000,NO
1030,2.0000,1795.0000,342.0000,897.5000,171.0000,0.5000,0.0000,0.0000,1.2732,NO
1031,2.0000,800.0000,345.0000,400.0000,172.5000,0.0000,0.5000,0.0000,1.2732,NO
1032,1.0000,467.0000,172.0000,467.0000,172.0000,0.0000,0.0000,0.0000,0.0000,NO
1033,53.0000,29387.0000,9590.0000,554.4717,180.9434,341.2075,1338.8302,537.4151,0.2661,NO
1034,65.0000,37127.0000,11697.0000,571.1846,179.9538,483.7846,1562.8615,611.5538,0.3286,NO
1035,3.0000,1836.0000,519.0000,612.0000,173.0000,0.0000,2.0000,0.0000,0.7162,NO
1036,1.0000,637.0000,172.0000,637.0000,172.0000,0.0000,0.0000,0.0000,0.0000,NO
1037,9.0000,5763.0000,1560.0000,640.3333,173.3333,10.0000,8.0000,3.0000,0.7162,NO
1038,4.0000,2598.0000,692.0000,649.5000,173.0000,1.0000,2.0000,-1.0000,0.8488,NO
1039,1.0000,664.0000,172.0000,664.0000,172.0000,0.0000,0.0000,0.0000,0.0000,NO
1040,1.0000,761.0000,172.0000,761.0000,172.0000,0.0000,0.0000,0.0000,0.0000,NO
1041,2.0000,1531.0000,344.0000,765.5000,172.0000,0.5000,0.0000,0.0000,1.2732,NO
1042,1.0000,774.0000,172.0000,774.0000,172.0000,0.0000,0.0000,0.0000,0.0000,NO
1043,1.0000,794.0000,172.0000,794.0000,172.0000,0.0000,0.0000,0.0000,0.0000,NO
1044,3.0000,2437.0000,517.0000,812.3333,172.3333,0.6667,0.6667,-0.3333,1.0743,NO
1045,4.0000,986.0000,694.0000,246.5000,173.5000,1.0000,1.0000,0.0000,1.2732,NO
1046,4.0000,2026.0000,696.0000,506.5000,174.0000,1.0000,2.0000,1.0000,0.8488,NO
1047,2.0000,1072.0000,347.0000,536.0000,173.5000,0.0000,0.5000,0.0000,1.2732,NO
1048,6.0000,3605.0000,1051.0000,600.8333,175.1667,0.8333,10.8333,-0.8333,0.4911,NO
1049,4.0000,2472.0000,698.0000,618.0000,174.5000,0.0000,5.0000,0.0000,0.5093,NO
1050,1.0000,747.0000,173.0000,747.0000,173.0000,0.0000,0.0000,0.0000,0.0000,NO
1051,1.0000,779.0000,173.0000,779.0000,173.0000,0.0000,0.0000,0.0000,0.0000,NO
1052,1.0000,786.0000,173.0000,786.0000,173.0000,0.0000,0.0000,0.0000,0.0000,NO
1053,3.0000,2423.0000,521.0000,807.6667,173.6667,0.6667,0.6667,-0.3333,1.0743,NO
1054,1.0000,816.0000,173.0000,816.0000,173.0000,0.0000,0.0000,0.0000,0.0000,NO
1055,2.0000,1026.0000,349.0000,513.0000,174.5000,0.0000,0.5000,0.0000,1.2732,NO
1056,1.0000,579.0000,174.0000,579.0000,174.0000,0.0000,0.0000,0.0000,0.0000,NO
1057,1.0000,590.0000,174.0000,590.0000,174.0000,0.0000,0.0000,0.0000,0.0000,NO
1058,1.0000,599.0000,174.0000,599.0000,174.0000,0.0000,0.0000,0.0000,0.0000,NO
1059,2.0000,1240.0000,349.0000,620.0000,174.5000,0.0000,0.5000,0.0000,1.2732,NO
1060,2.0000,1273.0000,348.0000,636.5000,174.0000,0.5000,0.0000,0.0000,1.2732,NO
1061,1.0000,778.0000,174.0000,778.0000,174.0000,0.0000,0.0000,0.0000,0.0000,NO
1062,2.0000,1622.0000,349.0000,811.0000,174.5000,0.0000,0.5000,0.0000,1.2732,NO
1063,1.0000,834.0000,174.0000,834.0000,174.0000,0.0000,0.0000,0.0000,0.0000,NO
1064,1.0000,1256.0000,174.0000,1256.0000,174.0000,0.0000,0.0000,0.0000,0.0000,NO
1065,1.0000,17.0000,175.0000,17.0000,175.0000,0.0000,0.0000,0.0000,0.0000,NO
1066,2.0000,976.0000,351.0000,488.0000,175.5000,0.0000,0.5000,0.0000,1.2732,NO
1067,2.0000,1033.0000,350.0000,516.5000,175.0000,0.5000,0.0000,0.0000,1.2732,NO
1068,1.0000,549.0000,175.0000,549.0000,175.0000,0.0000,0.0000,0.0000,0.0000,NO
1069,3.0000,1667.0000,526.0000,555.6667,175.3333,0.6667,0.6667,0.3333,1.0743,NO
1070,4.0000,2298.0000,704.0000,574.5000,176.0000,1.0000,2.0000,1.0000,0.8488,NO
1071,1.0000,580.0000,175.0000,580.0000,175.0000,0.0000,0.0000,0.0000,0.0000,NO
1072,1.0000,595.0000,175.0000,595.0000,175.0000,0.0000,0.0000,0.0000,0.0000,NO
1073,12.0000,7372.0000,2141.0000,614.3333,178.4167,12.6667,56.9167,24.3333,0.3294,NO
1074,40.0000,25369.0000,7245.0000,634.2250,181.1250,74.9750,468.3750,-64.1250,0.4687,NO
1075,10.0000,6468.0000,1783.0000,646.8000,178.3000,5.6000,48.1000,-14.4000,0.2964,NO
1076,1.0000,676.0000,175.0000,676.0000,175.0000,0.0000,0.0000,0.0000,0.0000,NO
1077,22.0000,15875.0000,3933.0000,721.5909,178.7727,111.3182,127.8636,-108.0455,0.3221,NO
1078,1.0000,806.0000,175.0000,806.0000,175.0000,0.0000,0.0000,0.0000,0.0000,NO
1079,2.0000,1637.0000,350.0000,818.5000,175.0000,0.5000,0.0000,0.0000,1.2732,NO
1080,1.0000,833.0000,175.0000,833.0000,175.0000,0.0000,0.0000,0.0000,0.0000,NO
1081,6.0000,6005.0000,1054.0000,1000.8333,175.6667,6.8333,1.3333,-1.3333,0.7016,NO
1082,1.0000,1255.0000,175.0000,1255.0000,175.0000,0.0000,0.0000,0.0000,0.0000,NO
1083,2.0000,493.0000,352.0000,246.5000,176.0000,0.5000,0.0000,0.0000,1.2732,NO
1084,6.0000,3068.0000,1063.0000,511.3333,177.1667,3.3333,6.8333,3.6667,0.5636,NO
1085,1.0000,514.0000,176.0000,514.0000,176.0000,0.0000,0.0000,0.0000,0.0000,NO
1086,2.0000,1075.0000,352.0000,537.5000,176.0000,0.5000,0.0000,0.0000,1.2732,NO
1087,3.0000,1645.0000,530.0000,548.3333,176.6667,0.6667,0.6667,0.3333,1.0743,NO
1088,3.0000,1877.0000,529.0000,625.6667,176.3333,0.6667,0.6667,0.3333,1.0743,NO
1089,3.0000,1915.0000,529.0000,638.3333,176.3333,0.6667,0.6667,-0.3333,1.0743,NO
1090,1.0000,675.0000,176.0000,675.0000,176.0000,0.0000,0.0000,0.0000,0.0000,NO
1091,3.0000,2140.0000,529.0000,713.3333,176.3333,0.6667,0.6667,-0.3333,1.0743,NO
1092,1.0000,726.0000,176.0000,726.0000,176.0000,0.0000,0.0000,0.0000,0.0000,NO
1093,1.0000,770.0000,176.0000,770.0000,176.0000,0.0000,0.0000,0.0000,0.0000,NO
1094,8.0000,6179.0000,1422.0000,772.3750,177.7500,3.8750,7.5000,-1.2500,0.8955,NO
1095,1.0000,805.0000,176.0000,805.0000,176.0000,0.0000,0.0000,0.0000,0.0000,NO
1096,1.0000,810.0000,176.0000,810.0000,176.0000,0.0000,0.0000,0.0000,0.0000,NO
1097,1.0000,828.0000,176.0000,828.0000,176.0000,0.0000,0.0000,0.0000,0.0000,NO
1098,1.0000,832.0000,176.0000,832.0000,176.0000,0.0000,0.0000,0.0000,0.0000,NO
1099,1.0000,539.0000,177.0000,539.0000,177.0000,0.0000,0.0000,0.0000,0.0000,NO
1100,1.0000,587.0000,177.0000,587.0000,177.0000,0.0000,0.0000,0.0000,0.0000,NO
1101,1.0000,596.0000,177.0000,596.0000,177.0000,0.0000,0.0000,0.0000,0.0000,NO
1102,1.0000,619.0000,177.0000,619.0000,177.0000,0.0000,0.0000,0.0000,0.0000,NO
1103,1.0000,650.0000,177.0000,650.0000,177.0000,0.0000,0.0000,0.0000,0.0000,NO
1104,5.0000,3883.0000,888.0000,776.6000,177.6000,5.2000,1.2000,-1.8000,0.6217,NO
1105,2.0000,1561.0000,354.0000,780.5000,177.0000,0.5000,0.0000,0.0000,1.2732,NO
1106,2.0000,1600.0000,355.0000,800.0000,177.5000,0.0000,0.5000,0.0000,1.2732,NO
1107,2.0000,1719.0000,354.0000,859.5000,177.0000,0.5000,0.0000,0.0000,1.2732,NO
1108,1.0000,447.0000,178.0000,447.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1109,1.0000,508.0000,178.0000,508.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1110,1.0000,558.0000,178.0000,558.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1111,1.0000,576.0000,178.0000,576.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1112,1.0000,583.0000,178.0000,583.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1113,1.0000,602.0000,178.0000,602.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1114,3.0000,1851.0000,537.0000,617.0000,179.0000,0.0000,2.0000,0.0000,0.7162,NO
1115,1.0000,649.0000,178.0000,649.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1116,4.0000,2637.0000,716.0000,659.2500,179.0000,0.7500,2.0000,0.0000,0.9260,NO
1117,1.0000,719.0000,178.0000,719.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1118,1.0000,738.0000,178.0000,738.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1119,1.0000,782.0000,178.0000,782.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1120,1.0000,827.0000,178.0000,827.0000,178.0000,0.0000,0.0000,0.0000,0.0000,NO
1121,11.0000,12682.0000,1965.0000,1152.9091,178.6364,20.9091,4.5455,-1.3636,0.7566,NO
1122,2.0000,1004.0000,359.0000,502.0000,179.5000,0.0000,0.5000,0.0000,1.2732,NO
1123,2.0000,1010.0000,359.0000,505.0000,179.5000,0.0000,0.5000,0.0000,1.2732,NO
1124,5.0000,2579.0000,901.0000,515.8000,180.2000,2.8000,2.8000,2.2000,0.7105,NO
1125,5.0000,2603.0000,899.0000,520.6000,179.8000,1.2000,2.8000,0.6000,0.9947,NO
1126,1.0000,559.0000,179.0000,559.0000,179.0000,0.0000,0.0000,0.0000,0.0000,NO
1127,2.0000,1154.0000,359.0000,577.0000,179.5000,0.0000,0.5000,0.0000,1.2732,NO
1128,5.0000,2942.0000,903.0000,588.4000,180.6000,1.2000,5.2000,1.8000,0.6217,NO
1129,1.0000,644.0000,179.0000,644.0000,179.0000,0.0000,0.0000,0.0000,0.0000,NO
1130,1.0000,665.0000,179.0000,665.0000,179.0000,0.0000,0.0000,0.0000,0.0000,NO
1131,1.0000,753.0000,179.0000,753.0000,179.0000,0.0000,0.0000,0.0000,0.0000,NO
1132,7.0000,5381.0000,1260.0000,768.7143,180.0000,7.4286,4.0000,-4.0000,0.6824,NO
1133,1.0000,781.0000,179.0000,781.0000,179.0000,0.0000,0.0000,0.0000,0.0000,NO
1134,1.0000,826.0000,179.0000,826.0000,179.0000,0.0000,0.0000,0.0000,0.0000,NO
1135,2.0000,2001.0000,358.0000,1000.5000,179.0000,0.5000,0.0000,0.0000,1.2732,NO
1136,1.0000,509.0000,180.0000,509.0000,180.0000,0.0000,0.0000,0.0000,0.0000,NO
1137,32.0000,18658.0000,6057.0000,583.0625,189.2812,107.8750,952.4688,287.4375,0.1537,NO
1138,1.0000,590.0000,180.0000,590.0000,180.0000,0.0000,0.0000,0.0000,0.0000,NO
1139,3.0000,1929.0000,543.0000,643.0000,181.0000,0.0000,2.0000,0.0000,0.7162,NO
1140,6.0000,3890.0000,1093.0000,648.3333,182.1667,1.3333,10.8333,2.6667,0.4709,NO
1141,2.0000,1300.0000,361.0000,650.0000,180.5000,0.0000,0.5000,0.0000,1.2732,NO
1142,1.0000,707.0000,180.0000,707.0000,180.0000,0.0000,0.0000,0.0000,0.0000,NO
1143,1.0000,764.0000,180.0000,764.0000,180.0000,0.0000,0.0000,0.0000,0.0000,NO
1144,82.0000,63656.0000,15198.0000,776.2927,185.3415,2278.9756,610.4390,-520.1951,0.3704,NO
1145,1.0000,780.0000,180.0000,780.0000,180.0000,0.0000,0.0000,0.0000,0.0000,NO
1146,1.0000,788.0000,180.0000,788.0000,180.0000,0.0000,0.0000,0.0000,0.0000,NO
1147,1.0000,794.0000,180.0000,794.0000,180.0000,0.0000,0.0000,0.0000,0.0000,NO
1148,1.0000,825.0000,180.0000,825.0000,180.0000,0.0000,0.0000,0.0000,0.0000,NO
1149,1.0000,916.0000,180.0000,916.0000,180.0000,0.0000,0.0000,0.0000,0.0000,NO
1150,136.0000,137661.0000,25112.0000,1012.2132,184.6471,2094.8162,1071.0588,-6.7647,0.9298,YES
1151,2.0000,2071.0000,360.0000,1035.5000,180.0000,0.5000,0.0000,0.0000,1.2732,NO
1152,1.0000,396.0000,181.0000,396.0000,181.0000,0.0000,0.0000,0.0000,0.0000,NO
1153,4.0000,2014.0000,728.0000,503.5000,182.0000,1.0000,2.0000,1.0000,0.8488,NO
1154,1.0000,507.0000,181.0000,507.0000,181.0000,0.0000,0.0000,0.0000,0.0000,NO
1155,1.0000,528.0000,181.0000,528.0000,181.0000,0.0000,0.0000,0.0000,0.0000,NO
1156,1.0000,530.0000,181.0000,530.0000,181.0000,0.0000,0.0000,0.0000,0.0000,NO
1157,39.0000,20952.0000,7340.0000,537.2308,188.2051,400.9231,558.3590,335.1538,0.2523,NO
1158,2.0000,1074.0000,363.0000,537.0000,181.5000,0.0000,0.5000,0.0000,1.2732,NO
1159,4.0000,2163.0000,727.0000,540.7500,181.7500,0.7500,2.7500,0.7500,0.7276,NO
1160,3.0000,1679.0000,544.0000,559.6667,181.3333,0.6667,0.6667,0.3333,1.0743,NO
1161,4.0000,2314.0000,728.0000,578.5000,182.0000,1.0000,2.0000,1.0000,0.8488,NO
1162,4.0000,2366.0000,728.0000,591.5000,182.0000,1.0000,2.0000,1.0000,0.8488,NO
1163,1.0000,609.0000,181.0000,609.0000,181.0000,0.0000,0.0000,0.0000,0.0000,NO
1164,2.0000,1250.0000,363.0000,625.0000,181.5000,0.0000,0.5000,0.0000,1.2732,NO
1165,2.0000,1256.0000,363.0000,628.0000,181.5000,0.0000,0.5000,0.0000,1.2732,NO
1166,22.0000,13876.0000,4137.0000,630.7273,188.0455,38.3636,236.9545,43.2727,0.2798,NO
1167,14.0000,9228.0000,2591.0000,659.1429,185.0714,15.7143,92.9286,28.8571,0.2871,NO
1168,14.0000,9414.0000,2579.0000,672.4286,184.2143,31.4286,70.3571,-44.2857,0.3065,NO
1169,1.0000,703.0000,181.0000,703.0000,181.0000,0.0000,0.0000,0.0000,0.0000,NO
1170,1.0000,763.0000,181.0000,763.0000,181.0000,0.0000,0.0000,0.0000,0.0000,NO
1171,1.0000,787.0000,181.0000,787.0000,181.0000,0.0000,0.0000,0.0000,0.0000,NO
1172,2.0000,1585.0000,362.0000,792.5000,181.0000,0.5000,0.0000,0.0000,1.2732,NO
1173,1.0000,824.0000,181.0000,824.0000,181.0000,0.0000,0.0000,0.0000,0.0000,NO
1174,7.0000,3573.0000,1289.0000,510.4286,184.1429,1.7143,10.8571,2.5714,0.6203,NO
1175,1.0000,515.0000,182.0000,515.0000,182.0000,0.0000,0.0000,0.0000,0.0000,NO
1176,1.0000,518.0000,182.0000,518.0000,182.0000,0.0000,0.0000,0.0000,0.0000,NO
1177,1.0000,522.0000,182.0000,522.0000,182.0000,0.0000,0.0000,0.0000,0.0000,NO
1178,6.0000,3153.0000,1098.0000,525.5000,183.0000,5.5000,4.0000,4.0000,0.6031,NO
1179,2.0000,1202.0000,365.0000,601.0000,182.5000,0.0000,0.5000,0.0000,1.2732,NO
1180,2.0000,1276.0000,365.0000,638.0000,182.5000,0.0000,0.5000,0.0000,1.2732,NO
1181,6.0000,3842.0000,1103.0000,640.3333,183.8333,1.3333,10.8333,-2.6667,0.4709,NO
1182,46.0000,29916.0000,8822.0000,650.3478,191.7826,124.4348,1567.8261,-330.5217,0.1990,NO
1183,1.0000,660.0000,182.0000,660.0000,182.0000,0.0000,0.0000,0.0000,0.0000,NO
1184,2.0000,1464.0000,365.0000,732.0000,182.5000,0.0000,0.5000,0.0000,1.2732,NO
1185,1.0000,734.0000,182.0000,734.0000,182.0000,0.0000,0.0000,0.0000,0.0000,NO
1186,1.0000,752.0000,182.0000,752.0000,182.0000,0.0000,0.0000,0.0000,0.0000,NO
